LivingArea,BedroomCount,SwimmingPool,Density,Median_revenue,ConstructionYear,PEB_numerical,StateOfBuilding_numerical,BathroomCount,Kitchen_numerical,Terrace,Garden,Province_numerical
86.0,2,0.0,1762.33283201771,24368.27,1978.0,4.0,4.0,1.0,,0.0,0.0,3803.0
83.0,2,0.0,530.00559846318,27122.92,1968.0,6.0,6.0,1.0,,1.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1762.33283201771,24368.27,2024.0,,,1.0,7.0,0.0,0.0,3803.0
82.0,2,0.0,530.00559846318,27122.92,1999.0,7.0,,1.0,,0.0,0.0,3803.0
,0,0.0,1762.33283201771,24368.27,,6.0,,0.0,,0.0,0.0,3803.0
271.0,3,0.0,333.450490796834,26714.68,1998.0,6.0,4.0,2.0,,0.0,0.0,2482.0
82.0,2,0.0,249.941126876809,25476.65,1978.0,6.0,,1.0,3.0,1.0,0.0,3803.0
116.0,3,0.0,1699.45726793099,26129.01,2024.0,,,2.0,,1.0,0.0,2845.0
,2,0.0,1699.45726793099,26129.01,2024.0,,,1.0,,1.0,0.0,2845.0
90.0,1,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,0.0,0.0,3803.0
85.0,1,0.0,978.322262828264,26591.99,2024.0,,6.0,1.0,3.0,1.0,0.0,3803.0
88.0,2,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,1.0,0.0,3803.0
107.0,2,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,0.0,1.0,3803.0
88.0,2,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,1.0,0.0,3803.0
97.0,2,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,1.0,0.0,3803.0
115.0,2,0.0,978.322262828264,26591.99,2023.0,,6.0,0.0,,1.0,0.0,3803.0
72.0,1,0.0,386.050561971823,26504.37,1993.0,4.0,,1.0,5.0,0.0,0.0,2482.0
110.0,3,0.0,1791.19614635041,28634.0,1966.0,6.0,4.0,1.0,,1.0,0.0,3159.0
140.0,3,0.0,1699.45726793099,26129.01,2024.0,7.0,,2.0,,1.0,0.0,2845.0
104.0,2,0.0,886.506293255357,26188.1,2008.0,6.0,4.0,1.0,7.0,1.0,0.0,3159.0
91.0,2,0.0,1699.45726793099,26129.01,1970.0,6.0,4.0,1.0,3.0,1.0,0.0,2845.0
106.0,3,0.0,1699.45726793099,26129.01,1968.0,6.0,1.0,1.0,3.0,0.0,0.0,2845.0
103.0,3,0.0,382.813910822532,28351.48,,2.0,,0.0,3.0,0.0,0.0,2427.0
78.0,1,0.0,5872.20753094877,20806.28,,5.0,4.0,1.0,4.0,1.0,0.0,3370.0
158.0,3,0.0,1699.45726793099,26129.01,2024.0,7.0,,2.0,,1.0,0.0,2845.0
64.0,1,0.0,1699.45726793099,26129.01,2024.0,7.0,,1.0,,1.0,0.0,2845.0
81.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
99.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
74.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
60.0,1,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
101.0,3,0.0,1699.45726793099,26129.01,2025.0,,6.0,2.0,8.0,0.0,0.0,2845.0
335.0,3,0.0,548.326832497251,27083.79,1959.0,6.0,6.0,2.0,3.0,1.0,1.0,2845.0
88.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
113.0,3,0.0,1699.45726793099,26129.01,2025.0,,6.0,2.0,8.0,0.0,0.0,2845.0
111.0,3,0.0,1699.45726793099,26129.01,2025.0,,6.0,2.0,8.0,0.0,0.0,2845.0
99.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
81.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
74.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
115.0,2,0.0,1145.0926958945,26537.87,2023.0,,,2.0,7.0,1.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
60.0,1,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
101.0,3,0.0,1699.45726793099,26129.01,2025.0,,6.0,2.0,8.0,0.0,0.0,2845.0
88.0,2,0.0,1699.45726793099,26129.01,2025.0,,6.0,1.0,8.0,0.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
115.0,2,0.0,1145.0926958945,26537.87,2023.0,,,2.0,7.0,1.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
104.0,3,0.0,1145.0926958945,26537.87,2023.0,,,1.0,7.0,1.0,0.0,2845.0
72.0,2,0.0,1791.19614635041,28634.0,1965.0,6.0,6.0,1.0,3.0,1.0,0.0,3159.0
62.0,1,0.0,5872.20753094877,20806.28,,2.0,4.0,1.0,1.0,1.0,0.0,3370.0
100.0,2,0.0,813.788262356636,23395.75,2012.0,6.0,6.0,1.0,7.0,1.0,0.0,1840.0
81.0,2,0.0,653.741264719928,23807.53,2022.0,6.0,6.0,1.0,7.0,1.0,0.0,1840.0
42.0,0,0.0,2637.62773823713,22846.97,1970.0,6.0,,,,0.0,0.0,2732.0
78.0,1,0.0,830.03020845725,27352.8,,6.0,4.0,1.0,,0.0,0.0,2845.0
95.0,2,0.0,1699.45726793099,26129.01,1969.0,6.0,1.0,1.0,3.0,0.0,0.0,2845.0
95.0,2,0.0,1699.45726793099,26129.01,1969.0,6.0,1.0,1.0,3.0,0.0,0.0,2845.0
55.0,1,0.0,1762.33283201771,24368.27,2004.0,2.0,1.0,1.0,3.0,0.0,0.0,3803.0
,2,0.0,2637.62773823713,22846.97,1959.0,4.0,6.0,1.0,3.0,0.0,0.0,2732.0
120.0,3,0.0,5872.20753094877,20806.28,1912.0,4.0,,1.0,7.0,1.0,1.0,3370.0
50.0,1,0.0,19090.0437845041,20229.86,1969.0,,,1.0,,1.0,0.0,3370.0
96.0,2,0.0,416.44626635774,25150.48,1990.0,6.0,4.0,2.0,3.0,0.0,0.0,3803.0
95.0,2,0.0,1434.1175397029,25449.09,2022.0,,4.0,1.0,3.0,1.0,1.0,3159.0
96.0,2,0.0,1434.1175397029,25449.09,2022.0,,4.0,1.0,3.0,1.0,1.0,3159.0
95.0,2,0.0,1434.1175397029,25449.09,2022.0,,4.0,1.0,3.0,1.0,0.0,3159.0
80.0,2,0.0,1762.33283201771,24368.27,1962.0,6.0,,1.0,,0.0,0.0,3803.0
103.0,2,0.0,1699.45726793099,26129.01,2021.0,,4.0,1.0,,1.0,0.0,2845.0
103.0,2,0.0,1699.45726793099,26129.01,2021.0,,4.0,1.0,,1.0,0.0,2845.0
,2,0.0,1762.33283201771,24368.27,2008.0,6.0,6.0,1.0,3.0,0.0,0.0,3803.0
102.0,3,0.0,1164.34566196694,28319.9,1974.0,5.0,1.0,1.0,,0.0,0.0,2732.0
,2,0.0,249.941126876809,25476.65,2002.0,6.0,,1.0,,0.0,0.0,3803.0
,3,0.0,430.177986539067,27207.83,2001.0,6.0,4.0,2.0,,0.0,0.0,3803.0
219.0,3,0.0,963.655857920228,25202.885,1978.0,6.0,1.0,1.0,3.0,1.0,0.0,2845.0
92.0,2,0.0,1979.49869381353,20318.67,,6.0,,1.0,3.0,0.0,0.0,1840.0
90.0,2,0.0,1979.49869381353,20318.67,,4.0,,1.0,3.0,0.0,0.0,1840.0
73.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
107.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
106.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
91.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
106.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
105.0,3,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
99.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
90.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
86.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
86.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
76.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
77.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
109.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
108.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
105.0,3,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
90.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
104.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
86.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
83.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
99.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
67.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
100.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
100.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
90.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
83.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
105.0,3,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
99.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
67.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
100.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
90.0,2,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
72.0,1,0.0,609.647009989772,26785.12,2024.0,,,1.0,7.0,1.0,0.0,2482.0
68.0,2,0.0,711.835930712456,24865.61,2011.0,3.0,4.0,1.0,,1.0,0.0,2214.0
75.0,2,0.0,430.177986539067,27207.83,1991.0,6.0,4.0,1.0,5.0,1.0,0.0,3803.0
110.0,2,0.0,274.851324577741,28315.69,2009.0,6.0,6.0,1.0,7.0,0.0,0.0,2423.0
59.0,1,0.0,189.317474446069,25618.9,,6.0,4.0,1.0,,1.0,0.0,1840.0
59.0,1,0.0,189.317474446069,25618.9,2022.0,7.0,4.0,1.0,1.0,1.0,0.0,1840.0
59.0,1,0.0,189.317474446069,25618.9,2022.0,6.0,4.0,1.0,1.0,1.0,0.0,1840.0
92.0,2,0.0,189.317474446069,25618.9,,6.0,4.0,1.0,,1.0,0.0,1840.0
102.0,2,0.0,5872.20753094877,20806.28,1970.0,5.0,5.0,1.0,7.0,0.0,0.0,3370.0
61.0,1,0.0,4751.29571390574,33473.29,2021.0,5.0,6.0,1.0,7.0,0.0,0.0,3370.0
218.0,3,0.0,823.663452317736,31148.79,1985.0,4.0,,0.0,,0.0,0.0,3159.0
,0,0.0,430.177986539067,27207.83,2007.0,6.0,6.0,1.0,,0.0,0.0,3803.0
96.0,3,0.0,530.00559846318,27122.92,1990.0,6.0,5.0,2.0,7.0,0.0,0.0,3803.0
105.0,2,0.0,277.014769902196,26384.67,2024.0,,4.0,2.0,,1.0,0.0,3803.0
109.0,2,0.0,277.014769902196,26384.67,2024.0,,4.0,2.0,,1.0,0.0,3803.0
76.0,2,0.0,277.014769902196,26384.67,2024.0,,4.0,2.0,,1.0,0.0,3803.0
76.0,2,0.0,277.014769902196,26384.67,2024.0,,4.0,2.0,,1.0,0.0,3803.0
100.0,2,0.0,416.44626635774,25150.48,,,,1.0,,1.0,0.0,3803.0
86.0,2,0.0,2845.52815329395,21157.8,,6.0,3.0,1.0,,1.0,0.0,2214.0
85.0,2,0.0,6981.41118678129,19516.6,2011.0,,6.0,2.0,,1.0,0.0,3370.0
138.0,2,0.0,406.047130654327,28656.885,,5.0,,1.0,5.0,1.0,0.0,2732.0
80.0,3,0.0,19466.0501476836,21404.17,2011.0,,4.0,,,0.0,0.0,3370.0
34.0,0,0.0,416.44626635774,25150.48,1986.0,6.0,6.0,1.0,,1.0,0.0,3803.0
93.0,2,0.0,1083.96456978322,26824.13,2019.0,7.0,6.0,1.0,,0.0,1.0,3803.0
106.0,2,0.0,395.768943647948,26509.66,2008.0,6.0,6.0,1.0,7.0,1.0,1.0,2482.0
50.0,1,0.0,886.506293255357,26188.1,2015.0,6.0,4.0,1.0,3.0,1.0,0.0,3159.0
,2,0.0,249.941126876809,25476.65,1995.0,5.0,,1.0,,0.0,0.0,3803.0
136.0,2,0.0,1346.97402818105,26958.42,2022.0,,,2.0,3.0,1.0,0.0,2732.0
168.0,3,0.0,1346.97402818105,26958.42,2022.0,,,2.0,3.0,1.0,0.0,2732.0
111.0,2,0.0,1346.97402818105,26958.42,2022.0,,,2.0,3.0,1.0,0.0,2732.0
72.0,2,0.0,386.050561971823,26504.37,1968.0,6.0,1.0,1.0,5.0,0.0,0.0,2482.0
85.0,2,0.0,5872.20753094877,20806.28,,3.0,4.0,1.0,3.0,1.0,0.0,3370.0
65.0,2,0.0,416.44626635774,25150.48,1979.0,6.0,,0.0,,1.0,0.0,3803.0
40.0,0,0.0,8608.5801063022,22370.945,2024.0,,,1.0,7.0,1.0,0.0,3370.0
89.0,2,0.0,8608.5801063022,22370.945,2024.0,,,1.0,7.0,1.0,0.0,3370.0
121.0,4,0.0,8608.5801063022,22370.945,2024.0,6.0,,2.0,7.0,1.0,0.0,3370.0
69.0,1,0.0,8608.5801063022,22370.945,2024.0,,,1.0,7.0,1.0,0.0,3370.0
135.0,4,0.0,8608.5801063022,22370.945,2024.0,6.0,,2.0,7.0,1.0,0.0,3370.0
104.0,3,0.0,8608.5801063022,22370.945,2024.0,6.0,,2.0,7.0,1.0,1.0,3370.0
83.0,1,0.0,2637.62773823713,22846.97,,6.0,4.0,1.0,,1.0,0.0,2732.0
168.0,4,0.0,3763.98883756391,27702.52,1953.0,4.0,4.0,2.0,3.0,1.0,0.0,3370.0
97.0,2,0.0,8195.96385319164,29267.82,1991.0,3.0,4.0,2.0,,1.0,0.0,3370.0
115.0,2,0.0,529.920528702033,28644.17,2024.0,,,1.0,7.0,1.0,0.0,2732.0
119.0,3,0.0,740.048102832102,28312.555,2009.0,6.0,4.0,0.0,,1.0,0.0,3803.0
,2,0.0,1699.45726793099,26129.01,1966.0,5.0,4.0,1.0,,0.0,0.0,2845.0
84.0,2,0.0,530.00559846318,27122.92,1980.0,5.0,,1.0,3.0,0.0,0.0,3803.0
140.0,2,0.0,795.727797548298,28345.21,2009.0,5.0,4.0,1.0,3.0,1.0,0.0,2732.0
85.0,2,0.0,777.903034689747,26620.96,2021.0,7.0,4.0,0.0,,0.0,0.0,2845.0
120.0,3,0.0,2637.62773823713,22846.97,1974.0,6.0,1.0,1.0,,1.0,0.0,2732.0
90.0,3,0.0,5872.20753094877,20806.28,1973.0,3.0,5.0,1.0,,1.0,0.0,3370.0
89.0,2,0.0,386.050561971823,26504.37,,,4.0,1.0,,1.0,0.0,2482.0
95.0,2,0.0,386.050561971823,26504.37,,,4.0,1.0,,1.0,0.0,2482.0
26.0,0,0.0,249.941126876809,25476.65,1972.0,5.0,5.0,1.0,,0.0,0.0,3803.0
,0,0.0,430.177986539067,27207.83,1973.0,6.0,5.0,0.0,3.0,0.0,0.0,3803.0
86.0,2,0.0,1078.49810974947,24620.79,1979.0,5.0,,0.0,3.0,1.0,0.0,3803.0
80.0,2,0.0,2637.62773823713,22846.97,1925.0,6.0,4.0,1.0,3.0,1.0,0.0,2732.0
76.0,1,0.0,2637.62773823713,22846.97,1902.0,5.0,1.0,1.0,3.0,0.0,0.0,2732.0
198.0,5,0.0,160.811282467887,35246.37,1850.0,1.0,3.0,1.0,,0.0,0.0,2427.0
110.0,2,0.0,999.873975702661,28682.605,,,,1.0,,1.0,0.0,2732.0
100.0,2,0.0,1699.45726793099,26129.01,,,6.0,1.0,3.0,1.0,0.0,2845.0
62.0,2,0.0,500.322530790959,25611.88,,4.0,4.0,1.0,1.0,1.0,0.0,2214.0
81.0,1,0.0,795.727797548298,28345.21,1930.0,6.0,5.0,1.0,3.0,1.0,0.0,2732.0
70.0,1,0.0,416.44626635774,25150.48,1977.0,6.0,6.0,1.0,,1.0,0.0,3803.0
246.0,3,0.0,350.940658043649,28809.29,1930.0,6.0,6.0,1.0,,1.0,0.0,2845.0
70.0,1,0.0,782.477551159128,27722.81,,6.0,,1.0,,1.0,0.0,2482.0
,2,0.0,625.854449958856,26816.44,2006.0,5.0,4.0,1.0,,1.0,0.0,2845.0
,2,0.0,1466.22667968349,23501.47,,6.0,6.0,1.0,3.0,0.0,0.0,1840.0
53.0,1,0.0,1762.33283201771,24368.27,,6.0,5.0,1.0,3.0,0.0,0.0,3803.0
130.0,3,0.0,2637.62773823713,22846.97,,6.0,6.0,1.0,7.0,1.0,0.0,2732.0
72.0,1,0.0,827.400132206279,24838.59,2004.0,6.0,4.0,1.0,3.0,0.0,0.0,2732.0
87.0,2,0.0,827.400132206279,24838.59,1971.0,5.0,,1.0,,0.0,0.0,2732.0
,5,0.0,943.740160376448,23497.12,,,4.0,3.0,,0.0,0.0,1840.0
141.0,3,0.0,416.44626635774,25150.48,1974.0,6.0,,1.0,,1.0,0.0,3803.0
111.0,3,0.0,1145.0926958945,26537.87,2010.0,7.0,4.0,1.0,,1.0,0.0,2845.0
69.0,1,1.0,631.055679629338,26971.76,2015.0,6.0,6.0,1.0,3.0,1.0,0.0,2845.0
,3,0.0,5872.20753094877,20806.28,,5.0,5.0,1.0,4.0,1.0,0.0,3370.0
102.0,2,0.0,407.000946211555,27318.17,1997.0,5.0,,1.0,,1.0,0.0,2482.0
215.0,3,0.0,243.81723506021,23903.43,,5.0,4.0,2.0,3.0,0.0,0.0,1840.0
96.0,2,0.0,529.549172707026,31019.39,,5.0,4.0,1.0,3.0,1.0,0.0,2732.0
102.0,3,0.0,302.174836159145,28695.72,1966.0,4.0,,,3.0,1.0,1.0,1840.0
52.0,1,0.0,3942.32995648781,29940.94,,3.0,4.0,1.0,,0.0,0.0,3370.0
65.0,1,0.0,727.115612499006,25470.98,2025.0,,,1.0,,1.0,0.0,2845.0
,2,0.0,1232.06103456633,23583.25,2024.0,7.0,,1.0,8.0,1.0,0.0,2214.0
102.0,2,0.0,429.643048675159,27673.49,1980.0,5.0,,1.0,,0.0,0.0,2482.0
,1,0.0,631.055679629338,26971.76,2009.0,6.0,4.0,0.0,,0.0,0.0,2845.0
,2,0.0,1078.49810974947,24620.79,2022.0,,,0.0,,0.0,0.0,3803.0
113.0,2,0.0,1078.49810974947,24620.79,,,4.0,2.0,7.0,0.0,0.0,3803.0
,1,0.0,1078.49810974947,24620.79,2024.0,,,1.0,,1.0,0.0,3803.0
108.0,2,0.0,1078.49810974947,24620.79,,,4.0,2.0,7.0,1.0,0.0,3803.0
82.0,1,0.0,1078.49810974947,24620.79,,,4.0,1.0,7.0,1.0,0.0,3803.0
57.0,1,0.0,1078.49810974947,24620.79,,,4.0,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1078.49810974947,24620.79,2023.0,,,2.0,,0.0,0.0,3803.0
,1,0.0,1078.49810974947,24620.79,1963.0,5.0,,1.0,,0.0,0.0,3803.0
134.0,2,0.0,1078.49810974947,24620.79,2021.0,,4.0,2.0,,0.0,0.0,3803.0
80.0,2,0.0,1078.49810974947,24620.79,,,4.0,1.0,7.0,0.0,0.0,3803.0
,2,0.0,1078.49810974947,24620.79,1980.0,6.0,4.0,1.0,,1.0,0.0,3803.0
66.0,2,0.0,277.014769902196,26384.67,,6.0,4.0,1.0,,0.0,0.0,3803.0
52.0,1,0.0,2637.62773823713,22846.97,1969.0,6.0,,1.0,,0.0,0.0,2732.0
85.0,2,0.0,5872.20753094877,20806.28,1958.0,3.0,6.0,1.0,3.0,1.0,0.0,3370.0
81.0,2,0.0,1699.45726793099,26129.01,2016.0,7.0,4.0,1.0,,1.0,0.0,2845.0
133.0,3,0.0,319.341355576927,27970.87,2010.0,6.0,,0.0,7.0,0.0,0.0,2732.0
113.0,2,0.0,782.477551159128,27722.81,1964.0,6.0,4.0,1.0,3.0,1.0,0.0,2482.0
231.0,4,0.0,236.9249838233,26128.34,1990.0,5.0,6.0,0.0,3.0,0.0,0.0,2214.0
108.0,2,0.0,2637.62773823713,22846.97,1967.0,6.0,5.0,1.0,3.0,1.0,0.0,2732.0
132.0,3,0.0,2637.62773823713,22846.97,2008.0,6.0,,1.0,,1.0,1.0,2732.0
,2,0.0,1958.03246731215,26959.35,1997.0,4.0,1.0,2.0,7.0,1.0,0.0,3370.0
100.0,2,0.0,3942.32995648781,29940.94,1992.0,3.0,,,3.0,1.0,1.0,3370.0
41.0,1,0.0,2637.62773823713,22846.97,,6.0,4.0,1.0,3.0,0.0,0.0,2732.0
,3,0.0,5872.20753094877,20806.28,,,,1.0,,1.0,0.0,3370.0
47.0,1,0.0,319.073974233711,24424.76,,3.0,1.0,1.0,,1.0,0.0,1840.0
,2,0.0,1232.06103456633,23583.25,2024.0,7.0,,1.0,8.0,1.0,0.0,2214.0
,2,0.0,420.264898532859,27690.69,1978.0,5.0,4.0,1.0,5.0,0.0,0.0,3159.0
100.0,2,0.0,727.115612499006,25470.98,2024.0,,,1.0,,1.0,1.0,2845.0
100.0,2,0.0,666.700631086281,29353.64,2008.0,6.0,6.0,2.0,3.0,1.0,0.0,2732.0
83.0,2,0.0,64.9438339815514,24928.37,,6.0,4.0,1.0,5.0,1.0,0.0,2427.0
90.0,2,0.0,631.055679629338,26971.76,2008.0,6.0,6.0,1.0,,1.0,0.0,2845.0
83.0,2,0.0,1232.06103456633,23583.25,2024.0,7.0,,0.0,1.0,1.0,0.0,2214.0
142.0,3,0.0,1232.06103456633,23583.25,2024.0,7.0,,0.0,1.0,1.0,0.0,2214.0
84.0,2,0.0,1232.06103456633,23583.25,2024.0,7.0,,0.0,1.0,1.0,0.0,2214.0
142.0,3,0.0,1232.06103456633,23583.25,2024.0,7.0,,0.0,1.0,1.0,0.0,2214.0
83.0,2,0.0,1232.06103456633,23583.25,2024.0,7.0,,0.0,1.0,1.0,0.0,2214.0
135.0,2,0.0,16551.0382636211,20568.86,2026.0,7.0,,1.0,7.0,1.0,1.0,3370.0
78.0,2,0.0,16551.0382636211,20568.86,2026.0,7.0,,1.0,7.0,1.0,0.0,3370.0
78.0,2,0.0,16551.0382636211,20568.86,2026.0,7.0,,1.0,7.0,1.0,0.0,3370.0
110.0,3,0.0,530.00559846318,27122.92,1964.0,7.0,4.0,2.0,,0.0,0.0,3803.0
120.0,3,0.0,637.00355176735,26197.5,,5.0,4.0,1.0,,1.0,0.0,2214.0
72.0,2,0.0,530.00559846318,27122.92,2024.0,,4.0,1.0,,0.0,0.0,3803.0
208.0,3,0.0,2637.62773823713,22846.97,2024.0,7.0,6.0,2.0,,1.0,1.0,2732.0
127.0,3,0.0,653.741264719928,23807.53,,5.0,4.0,1.0,3.0,1.0,0.0,1840.0
110.0,3,0.0,274.56367420545,27917.94,2023.0,,,1.0,3.0,1.0,0.0,2214.0
170.0,3,0.0,3763.98883756391,27702.52,1967.0,1.0,3.0,1.0,3.0,1.0,0.0,3370.0
,2,0.0,16335.835656872,18533.31,,,5.0,,8.0,0.0,0.0,3370.0
145.0,2,0.0,199.163215617725,29891.08,2024.0,,,1.0,7.0,1.0,0.0,3159.0
75.0,2,0.0,2582.36731634975,24769.4,,5.0,4.0,1.0,5.0,0.0,0.0,2732.0
71.0,2,0.0,530.00559846318,27122.92,2020.0,7.0,6.0,1.0,,0.0,0.0,3803.0
96.0,3,0.0,530.00559846318,27122.92,1988.0,,4.0,2.0,,0.0,0.0,3803.0
121.0,2,0.0,234.137934827886,26050.34,,5.0,6.0,1.0,3.0,0.0,0.0,1840.0
71.0,2,0.0,498.577072413476,26352.14,1967.0,5.0,2.0,1.0,,1.0,1.0,3159.0
226.0,4,0.0,176.148943799201,28141.86,2023.0,7.0,4.0,3.0,7.0,1.0,0.0,3139.0
75.0,2,0.0,2637.62773823713,22846.97,,6.0,5.0,1.0,7.0,1.0,0.0,2732.0
,1,0.0,934.742763668898,27329.4,1956.0,4.0,3.0,1.0,,0.0,0.0,3159.0
,2,0.0,835.218694917132,22781.59,,3.0,6.0,,4.0,0.0,0.0,1840.0
,1,0.0,1000.99431969595,21309.19,,5.0,,1.0,,0.0,0.0,1840.0
78.0,2,0.0,16551.0382636211,20568.86,2026.0,7.0,,1.0,7.0,1.0,0.0,3370.0
101.0,2,0.0,256.747409303595,28530.81,2009.0,6.0,,1.0,,0.0,0.0,2482.0
70.0,1,0.0,934.742763668898,27329.4,1918.0,7.0,,1.0,5.0,1.0,0.0,3159.0
41.0,0,0.0,1762.33283201771,24368.27,,6.0,4.0,1.0,,0.0,0.0,3803.0
93.0,2,0.0,1078.49810974947,24620.79,1970.0,6.0,6.0,1.0,7.0,1.0,0.0,3803.0
155.0,2,0.0,1145.0926958945,26537.87,,6.0,4.0,1.0,3.0,1.0,0.0,2845.0
80.0,2,0.0,1338.78746440443,29160.91,1988.0,5.0,6.0,1.0,7.0,1.0,0.0,2732.0
85.0,2,0.0,841.62575958007,27197.45,1969.0,5.0,5.0,1.0,,0.0,0.0,3139.0
102.0,2,0.0,886.506293255357,26188.1,1989.0,2.0,3.0,1.0,,0.0,0.0,3159.0
110.0,2,0.0,886.506293255357,26188.1,1989.0,4.0,3.0,1.0,,0.0,0.0,3159.0
116.0,2,0.0,886.506293255357,26188.1,1989.0,5.0,3.0,1.0,,0.0,0.0,3159.0
